200	21.06774
201	20.20791
202	21.55773
203	20.62169
204	21.38838
205	21.55064
206	22.2417
207	22.66432
208	22.69032
209	23.8302
210	23.96423
211	24.40683
212	24.4591
213	25.39004
214	26.06851
215	27.0521
216	26.74148
217	27.83087
218	28.00533
219	28.82227
220	29.28205
221	30.05548
222	30.64974
223	30.87213
224	31.42734
225	31.74112
226	31.99307
227	32.62182
228	33.21599
229	33.54189
230	33.65578
231	34.20737
232	33.98997
233	34.58026
234	34.89182
235	34.98594
236	35.04611
237	35.54019
238	35.56867
239	35.81639
240	36.15713
241	36.1435
242	35.81448
243	36.09115
244	36.2924
245	36.3374
246	36.08244
247	36.40171
248	36.30172
249	36.17273
250	36.34486
251	36.23054
252	36.35491
253	36.66026
254	36.5058
255	36.87088
256	36.47491
257	37.02964
258	36.8651
259	36.78295
260	37.15895
261	37.08456
262	37.11864
263	37.18955
264	37.50413
265	37.19437
266	37.58588
267	37.76939
268	37.42021
269	37.52896
270	37.77021
271	38.22059
272	38.25346
273	37.59033
274	37.90444
275	37.99343
276	37.8792
277	37.9017
278	38.07009
279	38.21827
280	38.37665
281	38.40492
282	38.08912
283	38.43019
284	38.72154
285	38.46238
286	38.89409
287	38.38321
288	38.90393
289	38.62696
290	39.00242
291	39.10268
292	38.87388
293	39.11391
294	38.69071
295	39.45253
296	39.58398
297	39.09806
298	39.24567
299	38.99761
300	39.38676
301	39.50484
302	39.26719
303	39.79641
304	39.74844
305	39.35268
306	39.54776
307	39.31049
308	39.47634
309	40.04956
310	39.78927
311	40.05249
312	40.12558
313	40.20008
314	39.81935
315	39.87823
316	40.4502
317	40.59947
318	40.01258
319	40.27676
320	40.36001
321	40.54179
322	40.49568
323	40.91202
324	40.61041
325	40.79684
326	41.12526
327	40.86631
328	41.31617
329	40.97769
330	40.90827
331	41.33851
332	41.26414
333	40.98153
334	41.28004
335	41.59532
336	41.64542
337	41.70674
338	41.74347
339	41.64335
340	41.41768
341	41.4406
342	41.76046
343	42.6675
344	42.48325
345	41.63075
346	42.04552
347	41.94027
348	42.66187
349	41.35908
350	42.32778
351	41.35908
352	41.21062
353	41.36164
354	42.07316
355	41.43172
356	40.41011
357	42.24154
358	41.19623
359	42.31209
360	42.37743
361	42.54551
362	39.99361
363	44.48349
364	42.82452
365	42.97978
366	42.70853
367	42.17766
368	40.84528
369	43.81772
370	42.11453
371	41.80326
372	43.1927
373	43.16815
374	42.86095
375	42.72808
376	41.91397
377	42.81356
378	41.91698
379	43.08679
380	42.40708
381	43.83184
382	43.77703
383	41.28371
384	43.51656
385	44.25499
386	43.59498
387	45.63301
388	44.09706
389	43.50433
390	43.31642
391	41.96241
392	43.87669
393	44.26618
394	44.41321
395	43.73649
396	43.93093
397	44.33268
398	44.55841
399	43.93928
400	43.91939
401	43.9067
402	43.58418
403	43.88437
404	44.20887
405	43.1736
406	44.15699
407	44.19393
408	44.59346
409	43.83502
410	44.92045
411	44.59569
412	43.68618
413	44.05863
414	44.52107
415	44.35403
416	44.66576
417	44.74353
418	44.14393
419	44.81993
420	44.77338
421	44.64376
422	44.38198
423	44.07482
424	44.34984
425	44.68168
426	44.66661
427	44.75644
428	44.60408
429	44.46415
430	44.90796
431	44.39634
432	45.08058
433	44.52807
434	44.88918
435	44.89639
436	44.66674
437	44.83618
438	45.14958
439	44.71371
440	44.76729
441	45.06333
442	44.58637
443	45.42605
444	44.70022
445	44.89953
446	45.54633
447	44.80665
448	44.84539
449	45.07721
450	44.61957
451	44.98934
452	45.51435
453	45.14178
454	45.18746
455	45.0021
456	45.46791
457	45.74497
458	45.86967
459	45.41864
460	45.21891
461	45.77026
462	45.29064
463	45.64958
464	45.31863
465	45.37104
466	45.70158
467	45.69002
468	45.51935
469	45.62218
470	45.10686
471	45.58254
472	45.49333
473	45.95493
474	46.01475
475	45.82795
476	45.61025
477	45.51371
478	45.84656
479	45.57102
480	45.73834
481	46.29069
482	45.92051
483	45.90523
484	45.81471
485	46.00092
486	45.82184
487	46.05714
488	46.28483
489	45.9372
490	46.45669
491	46.20384
492	46.18568
493	46.41311
494	46.1681
495	46.20222
496	46.4282
497	46.50251
498	46.29298
499	46.42296
500	46.53445
501	46.19939
502	46.33571
503	46.50967
504	46.69639
505	46.27912
506	46.58937
507	46.4691
508	46.57317
509	46.64647
510	46.32015
511	46.64038
512	46.6842
513	46.5787
514	46.668
515	46.53007
516	46.6039
517	47.07915
518	46.88724
519	46.86562
520	46.9304
521	46.87906
522	47.03231
523	47.13662
524	46.82703
525	46.63945
526	46.98334
527	47.09379
528	47.07619
529	46.89719
530	47.29594
531	46.77899
532	46.89916
533	46.80471
534	47.00132
535	47.31262
536	46.90779
537	46.62321
538	47.34353
539	46.82215
540	46.97993
541	47.18282
542	46.75513
543	46.83028
544	47.02092
545	47.06746
546	46.86038
547	46.96068
548	47.41399
549	47.09574
550	47.17535
551	47.31347
552	47.29676
553	47.24545
554	47.18838
555	47.41228
556	47.33192
557	47.48348
558	47.42771
559	47.51287
560	47.60142
561	47.12162
562	47.33889
563	47.40819
564	47.23539
565	47.25519
566	47.2236
567	47.61823
568	47.32029
569	47.68253
570	47.30422
571	47.5481
572	47.35424
573	47.15167
574	47.72667
575	47.67668
576	47.54657
577	47.47239
578	47.7282
579	47.40396
580	47.46597
581	47.63038
582	47.67943
583	47.62892
584	47.41793
585	47.74865
586	47.52513
587	47.27434
588	47.53646
589	47.63437
590	47.43953
591	47.60741
592	47.29452
593	47.42997
594	47.4498
595	47.5127
596	47.28288
597	47.35395
598	47.42325
599	47.29306
600	47.24623
601	47.55677
602	47.15143
603	47.25108
604	47.2124
605	47.41614
606	47.13455
607	47.19976
608	47.3711
609	47.35551
610	47.37527
611	47.54568
612	47.349
613	47.29287
614	47.30085
615	47.42794
616	47.57897
617	47.49732
618	47.48466
619	47.74128
620	47.4163
621	47.46347
622	47.49398
623	47.77206
624	47.63064
625	47.52617
626	47.89949
627	47.63411
628	47.51739
629	47.77942
630	47.59114
631	48.02242
632	47.87948
633	47.79824
634	47.94756
635	47.84703
636	47.75511
637	47.89736
638	47.72419
639	47.58111
640	47.96794
641	47.95998
642	47.84832
643	47.75069
644	47.83674
645	47.94107
646	47.66724
647	47.77425
648	47.95453
649	47.84249
650	48.02968
651	47.97302
652	47.85875
653	48.08313
654	47.85972
655	48.07931
656	47.95954
657	48.01731
658	47.99644
659	48.18133
660	48.27642
661	48.10992
662	48.14045
663	48.09858
664	48.1072
665	48.23007
666	48.23179
667	48.44047
668	48.26143
669	48.47626
670	48.52674
671	48.57998
672	48.4588
673	48.60366
674	48.46562
675	48.73139
676	48.44912
677	48.40892
678	48.56211
679	48.63492
680	48.5847
681	48.30842
682	48.26359
683	48.60466
684	48.24842
685	48.6485
686	48.36348
687	48.62646
688	48.74889
689	48.51079
690	48.89085
691	48.48696
692	48.77611
693	48.82935
694	48.4956
695	48.95224
696	49.13598
697	48.734
698	49.01004
699	48.60268
700	48.9365
701	48.70438
702	48.8644
703	49.03224
704	48.85592
705	49.38276
706	49.28208
707	48.67339
708	49.12107
709	49.23027
710	49.38644
711	48.86044
712	49.18015
713	49.31936
714	49.5943
715	49.24566
716	48.93754
717	49.36094
718	49.26386
719	49.14418
720	49.16915
721	49.24973
722	48.82692
723	49.2298
724	49.35664
725	49.41756
726	49.04556
727	49.99358
728	49.62531
729	49.39458
730	49.6562
731	49.4403
732	49.74169
733	49.5281
734	49.17528
735	49.69406
736	49.5871
737	49.62697
738	49.63995
739	49.31887
740	49.71663
741	49.75545
742	49.38681
743	49.63766
744	49.25349
745	49.78712
746	49.69135
747	49.99705
748	49.49309
749	50.3005
750	49.55947
751	50.03808
752	49.43801
753	49.80615
754	49.88079
755	50.66819
756	50.07989
757	49.24506
758	49.31642
759	49.7088
760	50.15199
761	49.48529
762	49.50447
763	49.58127
764	49.72031
765	50.31204
766	50.10875
767	49.90561
768	50.14174
769	50.12024
770	50.20063
771	49.31737
772	49.8357
773	50.39785
774	50.16225
