200	11.56396
201	10.60838
202	10.00691
203	10.26406
204	10.70852
205	10.72233
206	9.71772
207	10.27787
208	10.78774
209	10.48481
210	10.35652
211	10.20362
212	10.93516
213	10.40644
214	10.7716
215	10.79001
216	11.05527
217	11.09798
218	11.21489
219	12.05171
220	11.80587
221	12.40169
222	12.4288
223	13.54802
224	14.6029
225	15.31079
226	15.6397
227	16.01628
228	15.84826
229	16.16623
230	15.88151
231	16.09703
232	16.49245
233	16.97391
234	18.49171
235	21.23313
236	25.57631
237	28.60065
238	29.35456
239	29.27984
240	29.48862
241	29.48411
242	29.40224
243	29.08069
244	29.33031
245	28.78563
246	28.88651
247	29.18845
248	28.19546
249	28.19052
250	28.06273
251	28.07899
252	27.99389
253	27.69351
254	27.11764
255	27.70984
256	27.21618
257	27.17536
258	26.98246
259	26.93328
260	27.05745
261	26.65102
262	26.57232
263	26.56831
264	26.38751
265	26.22517
266	26.4549
267	26.51857
268	26.04619
269	26.18202
270	26.42422
271	26.30093
272	26.43208
273	26.15956
274	26.14161
275	26.25747
276	25.87245
277	26.28628
278	26.32842
279	26.40374
280	26.86288
281	26.5312
282	26.52683
283	27.01339
284	26.70372
285	27.08256
286	27.21815
287	27.10561
288	27.41281
289	27.37256
290	27.27352
291	27.91816
292	28.09483
293	28.09733
294	28.15222
295	28.37073
296	28.65899
297	28.45401
298	28.83777
299	28.62772
300	28.78818
301	28.73862
302	28.84771
303	28.65371
304	28.47099
305	28.98096
306	28.84409
307	29.00157
308	29.01806
309	29.10575
310	29.13441
311	28.92283
312	28.99752
313	29.35892
314	29.10329
315	29.07036
316	28.80723
317	29.15631
318	28.57343
319	28.86779
320	29.67593
321	29.27828
322	28.86288
323	29.23686
324	29.37344
325	29.19851
326	28.96249
327	28.96755
328	29.99482
329	28.94258
330	28.9508
331	29.62786
332	29.36798
333	29.5248
334	29.45471
335	29.92757
336	29.85812
337	29.88064
338	29.29223
339	30.33654
340	29.14591
341	29.81364
342	30.03367
343	30.00908
344	30.20415
345	29.946
346	29.70433
347	30.06411
348	29.60826
349	30.10051
350	28.28757
351	28.18692
352	30.09807
353	28.9239
354	30.72158
355	29.62454
356	29.73746
357	29.01006
358	30.80476
359	30.06769
360	28.11824
361	30.07469
362	29.3846
363	30.22939
364	29.50979
365	31.75212
366	31.17359
367	29.02016
368	29.59739
369	30.60006
370	29.8023
371	30.28561
372	29.95351
373	30.41827
374	29.73626
375	30.25736
376	30.39991
377	30.45342
378	32.21913
379	30.07759
380	31.29897
381	30.81996
382	30.6055
383	29.88282
384	30.11593
385	32.1569
386	31.2708
387	31.8619
388	30.4148
389	30.60772
390	30.82801
391	29.92057
392	30.41696
393	30.43716
394	31.36359
395	31.22027
396	30.77398
397	31.031
398	31.41747
399	30.76577
400	30.72046
401	31.03649
402	30.56939
403	30.62175
404	30.59977
405	31.06337
406	31.01049
407	30.73647
408	31.36855
409	31.26178
410	31.5242
411	31.47666
412	31.7951
413	31.32714
414	31.71891
415	31.29185
416	31.39081
417	31.38029
418	31.84009
419	31.59209
420	32.06699
421	31.2213
422	31.83978
423	31.47519
424	31.42969
425	31.9166
